question_id,category,difficulty,sensitive_info_level,iteration,method,pred_sql,gold_sql,ex,pred_rows,gold_rows,latency_ms,api_error,exec_error
UW041,계약관리,moderate,low,3,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 계약수, AVG(claims.business_days_to_payment) AS 평균소요일수
FROM contracts
JOIN claims ON contracts.contract_id = claims.claim_id
WHERE contracts.contract_status = 'active' 
AND claims.business_days_to_payment <= 14;","SELECT COUNT(*) AS cnt, AVG(CAST(JULIANDAY(arrear_payment_date) - JULIANDAY(notice_date) AS INTEGER)) AS avg_days FROM premium_notices WHERE paid_within_notice_period = 1 AND CAST(JULIANDAY(arrear_payment_date) - JULIANDAY(notice_date) AS INTEGER) <= 14",0,1,1,1267.33,,
UW042,보험금지급,challenging,low,1,semantic_layer,"SELECT 
    (SUM(CASE WHEN claims.business_days_to_payment <= 3 THEN 1 ELSE 0 END) * 100.0 / COUNT(claims.claim_id)) AS completed_within_3_days_ratio,
    (SUM(CASE WHEN claims.business_days_to_payment > 10 THEN 1 ELSE 0 END) * 100.0 / COUNT(claims.claim_id)) AS completed_after_10_days_ratio
FROM claims;","SELECT ROUND(SUM(CASE WHEN business_days_to_payment <= 3 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS within_3_days_pct, ROUND(SUM(CASE WHEN business_days_to_payment > 10 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS over_10_days_pct FROM claims WHERE claim_status = '지급완료'",0,1,1,1540.16,,
UW042,보험금지급,challenging,low,2,semantic_layer,"SELECT 
    (SUM(CASE WHEN claims.business_days_to_payment <= 3 THEN 1 ELSE 0 END) * 100.0 / COUNT(claims.claim_id)) AS completed_within_3_days_ratio,
    (SUM(CASE WHEN claims.business_days_to_payment > 10 THEN 1 ELSE 0 END) * 100.0 / COUNT(claims.claim_id)) AS completed_after_10_days_ratio
FROM claims;","SELECT ROUND(SUM(CASE WHEN business_days_to_payment <= 3 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS within_3_days_pct, ROUND(SUM(CASE WHEN business_days_to_payment > 10 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS over_10_days_pct FROM claims WHERE claim_status = '지급완료'",0,1,1,2901.87,,
UW042,보험금지급,challenging,low,3,semantic_layer,"SELECT 
    (SUM(CASE WHEN claims.business_days_to_payment <= 3 THEN 1 ELSE 0 END) * 100.0 / COUNT(claims.claim_id)) AS completed_within_3_days_ratio,
    (SUM(CASE WHEN claims.business_days_to_payment > 10 THEN 1 ELSE 0 END) * 100.0 / COUNT(claims.claim_id)) AS completed_after_10_days_ratio
FROM claims;","SELECT ROUND(SUM(CASE WHEN business_days_to_payment <= 3 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS within_3_days_pct, ROUND(SUM(CASE WHEN business_days_to_payment > 10 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS over_10_days_pct FROM claims WHERE claim_status = '지급완료'",0,1,1,1986.61,,
UW043,보험금지급,challenging,high,1,semantic_layer,"SELECT COUNT(claims.claim_id)
FROM claims
WHERE claims.claim_denial_reason = '재해분류제외' AND claims.death_cause = '질병' AND claims.disability_type = '호흡장해';",SELECT COUNT(*) FROM claims WHERE claim_denial_reason = '재해분류제외' AND icd_code BETWEEN 'W75' AND 'W84' AND denial_detail = '질병에의한호흡장해' AND claim_status = '지급거절',1,1,1,1673.38,,
UW043,보험금지급,challenging,high,2,semantic_layer,"SELECT COUNT(claims.claim_id)
FROM claims
WHERE claims.claim_denial_reason = '재해분류제외' AND claims.death_cause = '질병' AND claims.disability_type = '호흡장해';",SELECT COUNT(*) FROM claims WHERE claim_denial_reason = '재해분류제외' AND icd_code BETWEEN 'W75' AND 'W84' AND denial_detail = '질병에의한호흡장해' AND claim_status = '지급거절',1,1,1,1245.67,,
UW043,보험금지급,challenging,high,3,semantic_layer,"SELECT COUNT(claims.claim_id)
FROM claims
WHERE claims.claim_denial_reason = '재해분류제외' AND claims.death_cause = '질병' AND claims.disability_type = '호흡장해';",SELECT COUNT(*) FROM claims WHERE claim_denial_reason = '재해분류제외' AND icd_code BETWEEN 'W75' AND 'W84' AND denial_detail = '질병에의한호흡장해' AND claim_status = '지급거절',1,1,1,1383.06,,
UW044,보험금지급,challenging,medium,1,semantic_layer,"SELECT SUM(claims.additional_interest_amount) 
FROM claims 
JOIN contracts ON claims.contract_id = contracts.contract_id 
WHERE claims.payment_method = '분할지급';",SELECT SUM(interest_added_amount) FROM claims WHERE payment_method = '분할지급' AND interest_added_amount IS NOT NULL,0,1,1,1330.86,,
UW044,보험금지급,challenging,medium,2,semantic_layer,"SELECT SUM(claims.additional_interest_amount) 
FROM claims 
JOIN contracts ON claims.contract_id = contracts.contract_id 
WHERE claims.payment_method = '분할지급';",SELECT SUM(interest_added_amount) FROM claims WHERE payment_method = '분할지급' AND interest_added_amount IS NOT NULL,0,1,1,867.46,,
UW044,보험금지급,challenging,medium,3,semantic_layer,"SELECT SUM(claims.additional_interest_amount) 
FROM claims 
JOIN contracts ON claims.contract_id = contracts.contract_id 
WHERE claims.payment_method = '분할지급';",SELECT SUM(interest_added_amount) FROM claims WHERE payment_method = '분할지급' AND interest_added_amount IS NOT NULL,0,1,1,886.87,,
UW045,장해리스크,challenging,high,1,semantic_layer,"SELECT 
    (SELECT COUNT(*) 
     FROM claims 
     WHERE disability_assessment_date <= DATE(onset_date, '+6 months')) * 1.0 / 
    (SELECT COUNT(*) 
     FROM claims 
     WHERE disability_assessment_date > DATE(onset_date, '+6 months')) AS ratio
FROM claims
WHERE primary_diagnosis = '뇌졸중';","SELECT ROUND(COUNT(CASE WHEN CAST(JULIANDAY(disability_assessment_date) - JULIANDAY(onset_date) AS INTEGER) <= 180 THEN 1 END) * 100.0 / COUNT(CASE WHEN CAST(JULIANDAY(disability_assessment_date) - JULIANDAY(onset_date) AS INTEGER) > 180 THEN 1 END), 2) AS ratio FROM claims WHERE primary_diagnosis IN ('뇌졸중', '뇌손상') AND claim_type = '장해보험금'",0,32,1,1701.63,,
UW045,장해리스크,challenging,high,2,semantic_layer,"SELECT 
    (SELECT COUNT(*) 
     FROM claims 
     WHERE disability_assessment_date <= DATE(onset_date, '+6 months')) * 1.0 / 
    (SELECT COUNT(*) 
     FROM claims 
     WHERE disability_assessment_date > DATE(onset_date, '+6 months')) AS ratio
FROM claims
WHERE primary_diagnosis = '뇌졸중';","SELECT ROUND(COUNT(CASE WHEN CAST(JULIANDAY(disability_assessment_date) - JULIANDAY(onset_date) AS INTEGER) <= 180 THEN 1 END) * 100.0 / COUNT(CASE WHEN CAST(JULIANDAY(disability_assessment_date) - JULIANDAY(onset_date) AS INTEGER) > 180 THEN 1 END), 2) AS ratio FROM claims WHERE primary_diagnosis IN ('뇌졸중', '뇌손상') AND claim_type = '장해보험금'",0,32,1,1460.89,,
UW045,장해리스크,challenging,high,3,semantic_layer,"SELECT 
    (SELECT COUNT(*) 
     FROM claims 
     WHERE disability_assessment_date <= DATE(onset_date, '+6 months')) * 1.0 / 
    (SELECT COUNT(*) 
     FROM claims 
     WHERE disability_assessment_date > DATE(onset_date, '+6 months')) AS ratio
FROM claims
WHERE primary_diagnosis = '뇌졸중';","SELECT ROUND(COUNT(CASE WHEN CAST(JULIANDAY(disability_assessment_date) - JULIANDAY(onset_date) AS INTEGER) <= 180 THEN 1 END) * 100.0 / COUNT(CASE WHEN CAST(JULIANDAY(disability_assessment_date) - JULIANDAY(onset_date) AS INTEGER) > 180 THEN 1 END), 2) AS ratio FROM claims WHERE primary_diagnosis IN ('뇌졸중', '뇌손상') AND claim_type = '장해보험금'",0,32,1,1505.28,,
UW046,계약심사,moderate,low,1,semantic_layer,"SELECT COUNT(contracts.contract_id)
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE contracts.insured_age_at_contract >= 40
  AND products.payment_period_years = 1
  AND contracts.monthly_premium > 0
  AND products.survival_benefit_total > contracts.total_paid_premium
  AND contracts.contract_status = 'active';",SELECT COUNT(*) AS active_savings_policy_count FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'savings' AND c.contract_status = 'active' AND pr.reference_age = 40 AND pr.payment_type = 'full_term' AND pr.payment_cycle = 'monthly' AND pr.survival_benefit_total > pr.expected_total_premium,0,1,1,1483.14,,
UW046,계약심사,moderate,low,2,semantic_layer,"SELECT COUNT(contracts.contract_id)
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE contracts.insured_age_at_contract >= 40
  AND products.payment_period_years = 1
  AND contracts.monthly_premium > 0
  AND products.survival_benefit_total > contracts.total_paid_premium
  AND contracts.contract_status = 'active';",SELECT COUNT(*) AS active_savings_policy_count FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'savings' AND c.contract_status = 'active' AND pr.reference_age = 40 AND pr.payment_type = 'full_term' AND pr.payment_cycle = 'monthly' AND pr.survival_benefit_total > pr.expected_total_premium,0,1,1,1662.68,,
UW046,계약심사,moderate,low,3,semantic_layer,"SELECT COUNT(contracts.contract_id)
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE contracts.insured_age_at_contract >= 40
  AND products.payment_period_years = 1
  AND contracts.monthly_premium > 0
  AND products.survival_benefit_total > contracts.total_paid_premium
  AND contracts.contract_status = 'active';",SELECT COUNT(*) AS active_savings_policy_count FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'savings' AND c.contract_status = 'active' AND pr.reference_age = 40 AND pr.payment_type = 'full_term' AND pr.payment_cycle = 'monthly' AND pr.survival_benefit_total > pr.expected_total_premium,0,1,1,1645.62,,
UW047,보험료산출,moderate,low,1,semantic_layer,"SELECT 
    products.product_category,
    COUNT(contracts.contract_id) AS 계약수,
    AVG(contracts.monthly_premium) AS 평균보험료
FROM 
    contracts
JOIN 
    products ON contracts.product_id = products.product_id
WHERE 
    products.product_category IN ('protection', 'savings', 'annuity', 'third_insurance', 'variable')
GROUP BY 
    products.product_category;","SELECT CASE WHEN pr.survival_benefit_total = 0 THEN 'pure_protection' ELSE 'other_protection' END AS protection_type, COUNT(c.contract_id) AS new_contract_count, ROUND(AVG(c.monthly_premium), 0) AS avg_premium FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_date >= DATE('now', '-1 year') GROUP BY protection_type",0,5,0,2204.07,,
UW047,보험료산출,moderate,low,2,semantic_layer,"SELECT 
    products.product_category,
    COUNT(contracts.contract_id) AS contract_count,
    AVG(contracts.monthly_premium) AS average_premium
FROM 
    contracts
JOIN 
    products ON contracts.product_id = products.product_id
WHERE 
    products.product_category IN ('protection', 'savings', 'annuity', 'third_insurance', 'variable')
GROUP BY 
    products.product_category;","SELECT CASE WHEN pr.survival_benefit_total = 0 THEN 'pure_protection' ELSE 'other_protection' END AS protection_type, COUNT(c.contract_id) AS new_contract_count, ROUND(AVG(c.monthly_premium), 0) AS avg_premium FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_date >= DATE('now', '-1 year') GROUP BY protection_type",0,5,0,1902.65,,
UW047,보험료산출,moderate,low,3,semantic_layer,"SELECT 
    products.product_category,
    COUNT(contracts.contract_id) AS contract_count,
    AVG(contracts.monthly_premium) AS average_premium
FROM 
    contracts
JOIN 
    products ON contracts.product_id = products.product_id
WHERE 
    products.product_category IN ('protection', 'savings', 'annuity')
GROUP BY 
    products.product_category;","SELECT CASE WHEN pr.survival_benefit_total = 0 THEN 'pure_protection' ELSE 'other_protection' END AS protection_type, COUNT(c.contract_id) AS new_contract_count, ROUND(AVG(c.monthly_premium), 0) AS avg_premium FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_date >= DATE('now', '-1 year') GROUP BY protection_type",0,3,0,2349.95,,
UW048,계약심사,moderate,medium,1,semantic_layer,"SELECT *
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN insured ON contracts.insured_id = insured.insured_id
WHERE products.insurance_period = 'whole_life' 
AND contracts.death_benefit < contracts.total_paid_premium;","SELECT c.contract_id, c.insured_id, c.death_benefit, c.total_paid_premium, c.contract_status FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.insurance_period = 'whole_life' AND c.death_benefit < c.total_paid_premium AND c.contract_status = 'active'",0,16,11,3537.69,,
UW048,계약심사,moderate,medium,2,semantic_layer,"SELECT *
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN insured ON contracts.insured_id = insured.insured_id
WHERE products.insurance_period = 'whole_life' 
AND contracts.death_benefit < contracts.total_paid_premium;","SELECT c.contract_id, c.insured_id, c.death_benefit, c.total_paid_premium, c.contract_status FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.insurance_period = 'whole_life' AND c.death_benefit < c.total_paid_premium AND c.contract_status = 'active'",0,16,11,3551.07,,
UW048,계약심사,moderate,medium,3,semantic_layer,"SELECT *
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN insured ON contracts.insured_id = insured.insured_id
WHERE products.insurance_period = 'whole_life' 
AND contracts.death_benefit < contracts.total_paid_premium;","SELECT c.contract_id, c.insured_id, c.death_benefit, c.total_paid_premium, c.contract_status FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.insurance_period = 'whole_life' AND c.death_benefit < c.total_paid_premium AND c.contract_status = 'active'",0,16,11,1103.33,,
UW049,보험료산출,moderate,medium,1,semantic_layer,"SELECT contracts.contract_id
FROM contracts
WHERE contracts.policyholder_reserve < contracts.total_paid_premium
AND contracts.payment_year_elapsed = 7
AND products.product_category = 'savings';","SELECT c.contract_id, c.policyholder_id, c.insured_id, c.reserve_amount_at_7yr, c.expected_total_premium_7yr FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'savings' AND pr.payment_period_years >= 7 AND c.reserve_amount_at_7yr < c.expected_total_premium_7yr AND c.contract_status = 'active'",0,0,0,958.99,,pred_sql 오류: no such column: products.product_category
UW049,보험료산출,moderate,medium,2,semantic_layer,"SELECT contracts.contract_id
FROM contracts
WHERE contracts.policyholder_reserve < contracts.total_paid_premium
AND contracts.payment_year_elapsed = 7
AND products.product_category = 'savings';","SELECT c.contract_id, c.policyholder_id, c.insured_id, c.reserve_amount_at_7yr, c.expected_total_premium_7yr FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'savings' AND pr.payment_period_years >= 7 AND c.reserve_amount_at_7yr < c.expected_total_premium_7yr AND c.contract_status = 'active'",0,0,0,1243.99,,pred_sql 오류: no such column: products.product_category
UW049,보험료산출,moderate,medium,3,semantic_layer,"SELECT contracts.contract_id
FROM contracts
WHERE contracts.policyholder_reserve < contracts.total_paid_premium
AND contracts.payment_year_elapsed = 7
AND products.product_category = 'savings';","SELECT c.contract_id, c.policyholder_id, c.insured_id, c.reserve_amount_at_7yr, c.expected_total_premium_7yr FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'savings' AND pr.payment_period_years >= 7 AND c.reserve_amount_at_7yr < c.expected_total_premium_7yr AND c.contract_status = 'active'",0,0,0,953.62,,pred_sql 오류: no such column: products.product_category
UW050,계약심사,moderate,medium,1,semantic_layer,"SELECT COUNT(contracts.contract_id)
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN underwriting_decisions ON contracts.contract_id = underwriting_decisions.contract_id
WHERE underwriting_decisions.risk_surcharge_rate > 0.3
AND products.insurance_period_years > 15
AND products.product_category = 'third_insurance';",SELECT COUNT(c.contract_id) AS surcharge_over_30_count FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN underwriting_decisions ud ON ud.contract_id = c.contract_id WHERE pr.product_category = 'third_insurance' AND pr.insurance_period_years > 15 AND ud.risk_surcharge_rate > 0.30 AND c.contract_status = 'active',1,1,1,1539.24,,
UW050,계약심사,moderate,medium,2,semantic_layer,"SELECT COUNT(contracts.contract_id)
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN underwriting_decisions ON contracts.contract_id = underwriting_decisions.contract_id
WHERE underwriting_decisions.risk_surcharge_rate > 0.3
AND products.insurance_period_years > 15
AND products.product_category = 'third_insurance';",SELECT COUNT(c.contract_id) AS surcharge_over_30_count FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN underwriting_decisions ud ON ud.contract_id = c.contract_id WHERE pr.product_category = 'third_insurance' AND pr.insurance_period_years > 15 AND ud.risk_surcharge_rate > 0.30 AND c.contract_status = 'active',1,1,1,5386.94,,
UW050,계약심사,moderate,medium,3,semantic_layer,"SELECT COUNT(contracts.contract_id)
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN underwriting_decisions ON contracts.contract_id = underwriting_decisions.contract_id
WHERE underwriting_decisions.risk_surcharge_rate > 0.3
AND products.insurance_period_years > 15
AND products.product_category = 'third_insurance';",SELECT COUNT(c.contract_id) AS surcharge_over_30_count FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN underwriting_decisions ud ON ud.contract_id = c.contract_id WHERE pr.product_category = 'third_insurance' AND pr.insurance_period_years > 15 AND ud.risk_surcharge_rate > 0.30 AND c.contract_status = 'active',1,1,1,1351.58,,
UW051,보험금지급,challenging,medium,1,semantic_layer,"SELECT COUNT(DISTINCT insured.insured_id) AS 피보험자수, 
       SUM(claims.paid_amount) AS 정산예상금액
FROM contracts
JOIN underwriting_decisions ON contracts.contract_id = underwriting_decisions.decision_id
JOIN claims ON contracts.contract_id = claims.claim_id
JOIN insured ON claims.claim_id = insured.insured_id
WHERE underwriting_decisions.extra_surcharge_rate = 0.2 
  AND contracts.product_category = 'third_insurance' 
  AND claims.paid_amount < underwriting_decisions.risk_premium_before_surcharge;","SELECT COUNT(DISTINCT c.insured_id) AS insured_count, SUM((ud.risk_premium_before_surcharge - COALESCE(cl.paid_amount, 0)) * 0.5) AS estimated_refund_total FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN underwriting_decisions ud ON ud.contract_id = c.contract_id LEFT JOIN claims cl ON cl.contract_id = c.contract_id WHERE pr.product_category = 'third_insurance' AND ud.extra_surcharge_rate = 0.20 AND COALESCE(cl.paid_amount, 0) < ud.risk_premium_before_surcharge AND c.contract_status IN ('active', 'expired')",0,0,1,1591.21,,pred_sql 오류: no such column: contracts.product_category
UW051,보험금지급,challenging,medium,2,semantic_layer,"SELECT COUNT(DISTINCT insured.insured_id) AS 피보험자수, 
       SUM(claims.paid_amount) AS 정산예상금액
FROM contracts
JOIN underwriting_decisions ON contracts.contract_id = underwriting_decisions.decision_id
JOIN claims ON contracts.contract_id = claims.claim_id
JOIN insured ON claims.claim_id = insured.insured_id
WHERE underwriting_decisions.extra_surcharge_rate = 0.2 
  AND contracts.product_category = 'third_insurance' 
  AND claims.paid_amount < underwriting_decisions.risk_premium_before_surcharge;","SELECT COUNT(DISTINCT c.insured_id) AS insured_count, SUM((ud.risk_premium_before_surcharge - COALESCE(cl.paid_amount, 0)) * 0.5) AS estimated_refund_total FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN underwriting_decisions ud ON ud.contract_id = c.contract_id LEFT JOIN claims cl ON cl.contract_id = c.contract_id WHERE pr.product_category = 'third_insurance' AND ud.extra_surcharge_rate = 0.20 AND COALESCE(cl.paid_amount, 0) < ud.risk_premium_before_surcharge AND c.contract_status IN ('active', 'expired')",0,0,1,2433.12,,pred_sql 오류: no such column: contracts.product_category
UW051,보험금지급,challenging,medium,3,semantic_layer,"SELECT COUNT(DISTINCT insured.insured_id) AS 피보험자수, 
       SUM(claims.paid_amount) AS 정산예상금액
FROM contracts
JOIN underwriting_decisions ON contracts.contract_id = underwriting_decisions.decision_id
JOIN claims ON contracts.contract_id = claims.claim_id
JOIN insured ON claims.claim_id = insured.insured_id
WHERE underwriting_decisions.extra_surcharge_rate = 0.2 
  AND contracts.product_category = 'third_insurance' 
  AND claims.paid_amount < underwriting_decisions.risk_premium_before_surcharge;","SELECT COUNT(DISTINCT c.insured_id) AS insured_count, SUM((ud.risk_premium_before_surcharge - COALESCE(cl.paid_amount, 0)) * 0.5) AS estimated_refund_total FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN underwriting_decisions ud ON ud.contract_id = c.contract_id LEFT JOIN claims cl ON cl.contract_id = c.contract_id WHERE pr.product_category = 'third_insurance' AND ud.extra_surcharge_rate = 0.20 AND COALESCE(cl.paid_amount, 0) < ud.risk_premium_before_surcharge AND c.contract_status IN ('active', 'expired')",0,0,1,1997.2,,pred_sql 오류: no such column: contracts.product_category
UW052,보험료산출,moderate,low,1,semantic_layer,"SELECT products.product_name, 
       COUNT(contracts.contract_id) AS 계약수, 
       AVG(products.contract_conclusion_cost) AS 계약체결비용지수
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.insurance_type = '생명보험' 
  AND products.contract_conclusion_cost > products.standard_surrender_charge
GROUP BY products.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(pr.contract_cost_index), 4) AS avg_contract_cost_index FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND pr.contract_conclusion_cost > pr.standard_surrender_charge AND c.contract_status = 'active' GROUP BY pr.product_name ORDER BY contract_count DESC",0,0,2,1495.37,,
UW052,보험료산출,moderate,low,2,semantic_layer,"SELECT products.product_name, 
       COUNT(contracts.contract_id) AS 계약수, 
       AVG(products.contract_conclusion_cost) AS 계약체결비용지수
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.insurance_type = '생명보험' 
  AND products.contract_conclusion_cost > products.standard_surrender_charge
GROUP BY products.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(pr.contract_cost_index), 4) AS avg_contract_cost_index FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND pr.contract_conclusion_cost > pr.standard_surrender_charge AND c.contract_status = 'active' GROUP BY pr.product_name ORDER BY contract_count DESC",0,0,2,1992.7,,
UW052,보험료산출,moderate,low,3,semantic_layer,"SELECT products.product_name, 
       COUNT(contracts.contract_id) AS 계약수, 
       AVG(products.contract_conclusion_cost) AS 계약체결비용지수
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.insurance_type = '생명보험' 
  AND products.contract_conclusion_cost > products.standard_surrender_charge
GROUP BY products.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(pr.contract_cost_index), 4) AS avg_contract_cost_index FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND pr.contract_conclusion_cost > pr.standard_surrender_charge AND c.contract_status = 'active' GROUP BY pr.product_name ORDER BY contract_count DESC",0,0,2,1524.95,,
UW053,계약관리,challenging,medium,1,semantic_layer,"SELECT contracts.contract_id
FROM contracts
JOIN products ON contracts.product_category = products.product_category
WHERE contracts.contract_status = 'terminated'
AND contracts.coverage_type = '사망'
AND JULIANDAY(contracts.termination_date) - JULIANDAY(contracts.contract_date) <= 365
AND contracts.total_paid_premium < contracts.surrender_value;","SELECT c.contract_id, c.policyholder_id, c.termination_date, c.total_paid_premium, cp.total_commission_paid, (cp.total_commission_paid - c.total_paid_premium) AS excess_commission FROM contracts c JOIN commission_payments cp ON cp.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_status = 'terminated' AND CAST(JULIANDAY(c.termination_date) - JULIANDAY(c.contract_date) AS INTEGER) <= 365 AND cp.total_commission_paid > c.total_paid_premium ORDER BY excess_commission DESC",0,0,0,1293.86,,pred_sql 오류: no such column: contracts.product_category
UW053,계약관리,challenging,medium,2,semantic_layer,"SELECT contracts.contract_id
FROM contracts
JOIN products ON contracts.product_category = products.product_category
WHERE contracts.contract_status = 'terminated'
AND contracts.coverage_type = 'protection'
AND JULIANDAY(contracts.termination_date) - JULIANDAY(contracts.contract_date) <= 365
AND contracts.total_paid_premium < contracts.surrender_value;","SELECT c.contract_id, c.policyholder_id, c.termination_date, c.total_paid_premium, cp.total_commission_paid, (cp.total_commission_paid - c.total_paid_premium) AS excess_commission FROM contracts c JOIN commission_payments cp ON cp.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_status = 'terminated' AND CAST(JULIANDAY(c.termination_date) - JULIANDAY(c.contract_date) AS INTEGER) <= 365 AND cp.total_commission_paid > c.total_paid_premium ORDER BY excess_commission DESC",0,0,0,1571.77,,pred_sql 오류: no such column: contracts.product_category
UW053,계약관리,challenging,medium,3,semantic_layer,"SELECT contracts.contract_id
FROM contracts
JOIN products ON contracts.product_category = products.product_category
WHERE contracts.contract_status = 'terminated'
AND contracts.coverage_type = '사망'
AND JULIANDAY(contracts.termination_date) - JULIANDAY(contracts.contract_date) <= 365
AND contracts.total_paid_premium < contracts.surrender_value;","SELECT c.contract_id, c.policyholder_id, c.termination_date, c.total_paid_premium, cp.total_commission_paid, (cp.total_commission_paid - c.total_paid_premium) AS excess_commission FROM contracts c JOIN commission_payments cp ON cp.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_status = 'terminated' AND CAST(JULIANDAY(c.termination_date) - JULIANDAY(c.contract_date) AS INTEGER) <= 365 AND cp.total_commission_paid > c.total_paid_premium ORDER BY excess_commission DESC",0,0,0,1620.82,,pred_sql 오류: no such column: contracts.product_category
UW054,계약관리,challenging,low,1,semantic_layer,"SELECT 
    COUNT(CASE WHEN sc.channel_type = 'commission_split' THEN c.contract_id END) AS split_commission_count,
    COUNT(CASE WHEN sc.channel_type = 'regular_commission' THEN c.contract_id END) AS regular_commission_count,
    SUM(CASE WHEN sc.channel_type = 'commission_split' AND c.payment_count >= 13 THEN 1 ELSE 0 END) * 1.0 / COUNT(CASE WHEN sc.channel_type = 'commission_split' THEN c.contract_id END) AS split_commission_retention_rate,
    SUM(CASE WHEN sc.channel_type = 'regular_commission' AND c.payment_count >= 13 THEN 1 ELSE 0 END) * 1.0 / COUNT(CASE WHEN sc.channel_type = 'regular_commission' THEN c.contract_id END) AS regular_commission_retention_rate
FROM 
    contracts c
JOIN 
    sales_channels sc ON c.contract_id = sc.channel_id
WHERE 
    c.coverage_type = 'protection';","SELECT cp.commission_type, COUNT(c.contract_id) AS total_contracts, SUM(CASE WHEN c.payment_count >= 13 THEN 1 ELSE 0 END) AS retained_13th, ROUND(100.0 * SUM(CASE WHEN c.payment_count >= 13 THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS retention_rate_13th FROM contracts c JOIN agents a ON a.agent_id = c.agent_id JOIN commission_plans cp ON cp.commission_plan_id = a.commission_plan_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_date BETWEEN DATE('now', '-2 years') AND DATE('now', '-13 months') GROUP BY cp.commission_type",0,1,0,3733.2,,
